SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;METOCEAN_UNDOCK_QUEUE_TIME;CHANNEL_UNDOCK_QUEUE_TIME;TOTAL_UNDOCK_QUEUE_TIME;OPERATION_DURATION;REAL_DOCK_D;REAL_DOCK_H;REAL_UNDOCK_D;REAL_UNDOCK_H;REAL_BERTH;TERMINAL;MARKET_CATEGORY;BERTH;TRANSIT_IN_START_D;TRANSIT_IN_START_H;BERTH_ARRIVAL_D;BERTH_ARRIVAL_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DEPARTURE_D;BERTH_DEPARTURE_H;TRANSIT_OUT_END_D;TRANSIT_OUT_END_H
S014;5194;36.0;210.0;9.35;0;0;0;297;09:00;63.0;0.0;0.0;63.0;8.58;1.08;9.67;38.0;301;04:50;303;01:15;BERÇO VAL;ECOPORTO;CGNC;BERÇO BTP 1;300;00:00;300;01:25;300;01:25;301;15:25;302;01:05;302;02:50
S014;5195;49.0;215.08;9.8;0;0;0;297;10:10;0.0;0.0;0.42;0.42;0.0;0.0;0.0;168.33333333333334;297;10:20;304;10:50;BERÇO SAIPEM 2;SAIPEM;CGNC;BERÇO SAIPEM 1;297;10:35;297;11:25;297;11:25;304;11:45;304;11:45;304;12:15
S014;5196;44.0;268.03;13.6;0;0;0;297;12:31;0.17;0.42;0.0;0.58;5.75;1.67;7.42;39.833333333333336;297;13:06;299;08:12;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 3;297;13:10;297;14:00;297;14:00;299;05:50;299;13:15;299;14:25
S014;5197;40.0;254.94;9.55;0;0;0;297;13:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.25;297;15:23;298;20:08;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.2;297;13:00;297;13:50;297;13:50;298;17:05;298;17:05;298;18:15
S014;5198;28.0;186.4;11.19;0;0;0;297;14:30;299.92;19.75;0.0;319.67;2.25;0.75;3.0;252.91666666666666;311;05:50;322;00:40;BERÇO ARM 33;OUTROS_MACUCO;CGNC;BERÇO ARM 31;310;22:10;310;23:00;310;23:00;321;11:55;321;14:55;321;16:05
S014;5199;16.0;118.14;7.35;0;0;0;297;17:00;0.0;0.0;1.5;1.5;4.0;0.0;4.0;78.5;297;19:30;301;09:45;BERÇO CS 03;OUTROS_SABOO;CGNC;BERÇO CS 03;297;18:30;297;19:50;297;19:50;301;02:20;301;06:20;301;08:00
S014;5200;32.0;204.35;10.8;0;0;0;297;17:24;0.0;0.0;1.25;1.25;0.0;0.83;0.83;12.583333333333334;297;20:00;298;12:50;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 3;297;18:40;297;20:10;297;20:10;298;08:45;298;09:35;298;10:45
S014;5201;32.0;182.5;7.8;0;0;0;297;18:00;486.0;0.0;0.67;486.67;0.17;0.83;1.0;29.75;319;04:54;320;17:20;BERÇO AL 02;TRANSPETRO;GL;BERÇO AL 01;318;00:40;318;02:30;318;02:30;319;08:15;319;09:15;319;10:45
S014;5202;37.0;255.0;13.0;0;0;0;297;22:50;0.0;0.0;0.0;0.0;0.0;0.83;0.83;13.25;298;02:32;298;22:05;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;297;22:50;298;00:05;298;00:05;298;13:20;298;14:10;298;15:45
S014;5203;32.0;260.0;11.2;0;0;0;297;23:00;0.25;0.0;14.25;14.5;0.0;0.0;0.0;18.75;298;19:54;299;17:11;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;298;13:30;298;14:45;298;14:45;299;09:30;299;09:30;299;11:05
S014;5204;29.83;179.97;5.75;0;0;0;298;01:12;23.83;13.83;0.0;37.67;0.0;0.83;0.83;57.75;300;06:18;302;18:42;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;299;14:55;299;16:15;299;16:15;302;02:00;302;02:50;302;03:50
S014;5205;28.0;179.87;9.7;0;0;0;298;02:00;94.0;4.5;0.0;98.5;0.0;0.25;0.25;37.666666666666664;303;08:48;305;03:50;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;302;04:30;302;06:00;302;06:00;303;19:40;303;19:55;303;21:45
S014;5206;32.31;229.0;7.52;0;0;0;298;05:30;19.0;0.0;0.08;19.08;0.0;0.0;0.0;91.33333333333333;300;07:45;304;10:45;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;299;00:35;299;01:35;299;01:35;302;20:55;302;20:55;302;21:35
S014;5207;38.0;229.0;6.9;0;0;0;298;05:48;156.17;3.67;0.0;159.83;44.83;0.0;44.83;38.333333333333336;305;07:10;306;22:58;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;304;21:40;304;23:00;304;23:00;306;13:20;308;10:10;308;11:10
S014;5208;32.0;199.99;7.09;0;0;0;298;06:36;0.0;0.0;0.0;0.0;0.0;0.08;0.08;54.666666666666664;298;16:20;301;06:10;BERÇO OUT 3;TGRAO;GSA - E;BERÇO OUT 3;298;06:40;298;07:55;298;07:55;300;14:35;300;14:40;300;15:35
S014;5209;32.0;229.0;9.61;0;0;0;298;06:40;255.5;49.67;0.75;305.92;0.0;0.75;0.75;46.833333333333336;309;21:59;311;23:10;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;311;00:35;311;01:55;311;01:55;313;00:45;313;01:30;313;02:30
S014;5210;36.0;236.32;8.1;0;0;1;298;08:25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.25;298;09:25;298;21:41;BERÇO TEV;TEV;RORO;BERÇO TEV;298;08:25;298;09:40;298;09:40;298;17:55;298;17:55;298;18:50
S014;5211;32.28;199.9;7.9;0;0;1;298;12:12;0.0;6.67;0.0;6.67;0.0;0.0;0.0;8.916666666666666;299;01:27;299;17:15;BERÇO TEV;TEV;RORO;BERÇO TEV;298;18:55;298;20:10;298;20:10;299;05:05;299;05:05;299;06:00
S014;5212;30.0;208.85;10.0;0;0;0;298;13:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;298;16:17;299;16:40;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 2;298;13:00;298;13:50;298;13:50;299;08:50;299;08:50;299;10:00
S014;5213;33.0;201.8;9.48;0;0;0;298;19:00;112.42;307.5;31.5;451.42;0.0;0.08;0.08;36.25;298;20:45;300;12:10;BERÇO ARM 35P2;BRACELL;CGNC;BERÇO ARM 35P2;317;14:25;317;15:35;317;15:35;319;03:50;319;03:55;319;04:45
S014;5214;33.0;201.8;9.48;0;0;0;298;19:00;104.25;298.92;23.5;426.67;0.0;0.0;0.0;36.25;298;20:45;300;12:10;BERÇO ARM 35P2;BRACELL;CGNC;BERÇO ARM 35P1;316;13:40;316;14:45;316;14:45;318;03:00;318;03:00;318;03:45
S014;5215;32.0;225.0;9.4;0;0;0;298;20:12;0.0;0.0;0.08;0.08;20.08;1.17;21.25;54.916666666666664;299;02:00;301;13:00;BERÇO DPW 3;DPW - CGNC;CGNC;BERÇO DPW 3;298;20:20;298;21:50;298;21:50;301;04:45;302;02:00;302;03:10
S014;5216;32.0;199.9;7.25;0;0;0;298;21:42;186.0;45.83;0.0;231.83;0.75;0.0;0.75;42.0;307;17:50;309;17:29;BERÇO ARM 19;ELEVACOES;GSA - E;BERÇO ARM 19;308;13:35;308;14:55;308;14:55;310;08:55;310;09:40;310;10:40
S014;5217;27.43;184.0;9.6;0;0;0;299;00:00;0.0;0.0;1.17;1.17;2.83;1.67;4.5;66.33333333333333;299;01:15;301;19:35;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO Ageo I;299;01:10;299;02:50;299;02:50;301;21:10;302;01:40;302;03:00
S014;5218;32.0;224.98;7.16;0;0;0;299;00:30;215.5;0.0;0.08;215.58;0.25;0.67;0.92;108.66666666666667;309;06:20;314;02:05;BERÇO ARM 37;XXXIX;GSA - E;BERÇO ARM 37;308;00:05;308;01:05;308;01:05;312;13:45;312;14:40;312;15:20
S014;5219;30.0;222.14;10.8;0;0;0;299;01:57;0.0;0.0;1.42;1.42;0.0;0.33;0.33;13.5;299;02:55;299;23:10;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 1.1;299;03:25;299;04:15;299;04:15;299;17:45;299;18:05;299;19:15
S014;5220;48.0;331.1;12.2;0;0;0;299;02:00;0.0;0.0;1.33;1.33;5.08;0.0;5.08;37.5;299;06:22;301;01:10;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;299;03:20;299;04:35;299;04:35;300;18:05;300;23:10;301;00:45
S014;5221;38.0;333.33;8.65;0;1;0;299;06:42;0.08;0.0;0.0;0.08;0.0;0.17;0.17;10.5;299;07:35;299;18:05;BERÇO ARM 31/32;CONCAIS;PASSAGEIROS;BERÇO OUT 2;299;06:50;299;08:05;299;08:05;299;18:35;299;18:45;299;19:40
S014;5222;32.0;201.8;10.5;0;0;0;299;07:00;161.0;0.0;0.25;161.25;1.33;3.25;4.58;80.83333333333333;307;01:44;310;15:20;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 4;306;00:15;306;01:45;306;01:45;309;10:35;309;15:10;309;16:20
S014;5223;46.0;299.9;11.8;0;0;0;299;07:00;17.25;19.08;1.42;37.75;0.42;0.0;0.42;27.75;301;06:05;302;12:51;BERÇO BTP 1;BTP;CGC;BERÇO BTP 2;300;20:45;300;22:10;300;22:10;302;01:55;302;02:20;302;04:05
S014;5224;26.0;170.0;10.36;0;0;0;299;08:00;0.0;0.0;0.25;0.25;0.0;1.67;1.67;67.41666666666667;299;08:34;302;11:35;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;BERÇO CUTRALE;299;08:15;299;09:15;299;09:15;302;04:40;302;06:20;302;07:00
S014;5225;32.0;201.8;7.4;0;0;0;299;08:00;128.25;0.0;15.17;143.42;0.0;0.0;0.0;13.583333333333334;305;01:50;305;20:20;BERÇO ARM 34;ELDORADO;CGNC;BERÇO ARM 31;305;07:25;305;08:35;305;08:35;305;22:10;305;22:10;305;23:00
S014;5226;48.0;335.98;12.1;0;0;0;299;09:00;0.17;8.58;0.0;8.75;0.0;2.75;2.75;24.166666666666668;299;22:15;300;23:43;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;299;17:45;299;19:10;299;19:10;300;19:20;300;22:05;300;23:50
S014;5227;32.0;213.88;8.6;0;0;0;299;11:30;0.5;0.0;3.5;4.0;0.0;1.08;1.08;28.166666666666668;299;17:17;301;01:25;BERÇO VAL;ECOPORTO;CGNC;BERÇO CS 04;299;15:30;299;17:10;299;17:10;300;21:20;300;22:25;300;23:45
S014;5228;30.0;197.2;10.0;0;0;0;299;12:30;0.0;0.0;0.0;0.0;0.0;0.25;0.25;21.166666666666668;299;13:12;300;12:05;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;299;12:30;299;13:20;299;13:20;300;10:30;300;10:45;300;11:55
S014;5229;42.0;346.98;10.1;1;0;0;299;14:00;64.33;1.83;0.0;66.17;4.25;0.08;4.33;29.0;303;10:24;304;16:20;BERÇO BTP 3;BTP;CGC;BERÇO BTP 2;302;08:10;302;09:40;302;09:40;303;14:40;303;19:00;303;20:50
S014;5230;30.0;218.45;10.2;0;0;0;299;15:30;0.0;0.0;0.08;0.08;0.0;1.0;1.0;12.5;299;22:30;300;16:09;BERÇO TECON 1.1;SANTOSBR;CGC;BERÇO TECON 1.2;299;15:35;299;16:25;299;16:25;300;04:55;300;05:55;300;07:05
S014;5231;40.0;272.05;9.6;0;0;0;299;16:25;0.0;1.42;0.0;1.42;0.0;1.92;1.92;16.75;299;22:01;300;17:04;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;299;17:50;299;19:05;299;19:05;300;11:50;300;13:45;300;15:20
S014;5232;30.0;179.97;7.0;0;0;0;299;20:30;60.75;157.83;0.0;218.58;0.0;0.0;0.0;23.5;299;21:25;301;00:50;BERÇO ARM 31;OUTROS_MACUCO;CGNC;BERÇO ARM 32;308;23:05;308;23:55;308;23:55;309;23:25;309;23:25;310;00:35
S014;5233;30.0;179.9;9.6;0;0;0;299;21:00;22.58;50.08;0.0;72.67;2.08;0.0;2.08;40.5;299;21:50;301;19:00;BERÇO ARM 32;OUTROS_MACUCO;CGNC;BERÇO ARM 32;302;21:40;302;22:30;302;22:30;304;15:00;304;17:05;304;18:15
S014;5234;24.0;144.09;8.2;0;0;0;299;22:00;0.0;0.0;0.0;0.0;5.0;2.33;7.33;43.666666666666664;299;23:15;303;10:15;BERÇO IB SP;AGEO_TERMINAIS;GL;BERÇO IB OE;299;22:00;299;23:20;299;23:20;301;19:00;302;02:20;302;04:00
S014;5235;27.4;183.98;7.4;0;0;0;299;22:30;0.0;14.33;0.0;14.33;0.0;0.0;0.0;36.25;300;01:58;301;19:50;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;300;12:50;300;14:40;300;14:40;302;02:55;302;02:55;302;04:25
S014;5236;40.0;182.9;8.5;0;0;0;299;23:24;55.25;39.25;0.0;94.5;0.75;1.25;2.0;20.166666666666668;302;01:10;303;00:04;BERÇO AL 01;TRANSPETRO;GL;BERÇO AL 01;303;21:55;303;23:45;303;23:45;304;19:55;304;21:55;304;23:25
S014;5237;30.03;180.0;10.1;0;0;0;300;01:12;45.08;16.83;0.0;61.92;0.0;0.25;0.25;197.5;302;18:00;311;01:45;BERÇO ARM 30;BUNGE;GSA - I;BERÇO ARM 30;302;15:10;302;16:00;302;16:00;310;21:30;310;21:45;310;22:55
S014;5238;42.0;346.98;12.1;1;0;0;300;02:36;79.75;11.42;0.17;91.33;6.92;0.58;7.5;21.416666666666668;300;16:38;302;11:48;BERÇO BTP 2;BTP;CGC;BERÇO BTP 2;303;22:00;303;23:50;303;23:50;304;21:15;305;04:45;305;06:15
S014;5239;32.0;228.9;10.4;0;0;0;300;05:30;117.0;28.08;0.0;145.08;11.33;0.0;11.33;39.166666666666664;305;22:25;307;18:15;BERÇO TEG;TEG;GSA - E;BERÇO TEG;306;06:35;306;07:40;306;07:40;307;22:50;308;10:10;308;10:55
S014;5240;40.0;300.4;12.0;0;0;0;300;06:00;0.0;0.0;1.83;1.83;2.58;0.5;3.08;36.75;300;07:08;301;21:40;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 3;300;07:50;300;08:40;300;08:40;301;21:25;302;00:30;302;01:40
S014;5241;28.0;179.87;8.9;0;0;0;300;08:48;87.92;49.42;0.0;137.33;0.0;5.5;5.5;23.166666666666668;304;15:00;306;05:46;BERÇO TIPLAM 1;TIPLAM - GL;GL;BERÇO TIPLAM 1;306;02:10;306;04:05;306;04:05;307;03:15;307;08:45;307;11:10
S014;5242;32.0;189.99;6.2;0;0;0;300;10:48;94.83;0.0;0.42;95.25;0.0;9.17;9.17;65.41666666666667;305;22:05;308;19:15;BERÇO OUT 3;TGRAO;GSA - E;BERÇO OUT 3;304;10:05;304;11:20;304;11:20;307;04:45;307;13:55;307;14:50
S014;5243;48.0;299.96;12.1;0;0;0;300;15:30;0.0;1.25;0.0;1.25;9.58;0.58;10.17;22.833333333333332;300;16:48;301;21:16;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 1.2;300;16:45;300;17:35;300;17:35;301;16:25;302;02:35;302;03:45
S014;5244;19.0;87.9;5.0;0;0;0;300;15:40;0.0;0.0;1.83;1.83;0.75;1.5;2.25;70.08333333333333;300;15:45;303;13:55;BERÇO SAIPEM 3;SAIPEM;CGNC;BERÇO SAIPEM 2;300;17:30;300;18:20;300;18:20;303;16:25;303;18:40;303;19:10
S014;5245;37.0;254.73;10.0;0;0;0;300;17:00;0.0;0.42;0.0;0.42;11.75;1.08;12.83;17.583333333333332;300;20:09;301;16:20;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;300;17:25;300;18:40;300;18:40;301;12:15;302;01:05;302;02:40
S014;5246;48.0;299.95;11.5;0;0;0;300;18:13;101.75;0.0;0.0;101.75;0.0;1.08;1.08;28.25;306;09:42;307;23:20;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;305;00:00;305;01:45;305;01:45;306;06:00;306;07:05;306;08:30
S014;5247;32.0;182.9;9.2;0;0;0;300;20:00;0.0;0.0;0.25;0.25;0.0;0.75;0.75;29.0;300;21:12;302;07:30;BERÇO DOW;DOW;GL;BERÇO DOW;300;20:15;300;20:55;300;20:55;302;01:55;302;02:40;302;03:40
S014;5248;32.24;199.95;9.1;0;0;1;300;20:45;0.0;0.0;0.25;0.25;0.0;0.08;0.08;8.916666666666666;301;06:00;301;19:06;BERÇO TEV;TEV;RORO;BERÇO TEV;300;21:00;300;22:15;300;22:15;301;07:10;301;07:15;301;08:10
S014;5249;30.0;199.2;7.04;0;0;0;300;21:00;140.83;0.0;358.58;499.42;0.17;0.17;0.33;20.75;300;21:43;301;21:20;BERÇO ARM 34;ELDORADO;CGNC;BERÇO ARM 31;321;16:25;321;17:35;321;17:35;322;14:20;322;14:40;322;15:30
S014;5250;32.0;199.98;10.3;0;0;0;300;21:36;146.33;11.5;0.0;157.83;0.0;0.75;0.75;98.33333333333333;308;23:36;313;07:44;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 1;307;11:30;307;13:55;307;13:55;311;16:15;311;17:00;311;18:55
S014;5251;25.0;182.47;8.2;0;0;0;300;22:00;0.0;0.0;0.08;0.08;8.17;1.0;9.17;16.916666666666668;300;23:10;301;20:12;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 2;300;22:05;300;22:55;300;22:55;301;15:50;302;01:00;302;02:10
S014;5252;36.0;210.0;10.0;0;0;0;301;00:30;7.5;0.0;1.33;8.83;13.33;0.0;13.33;61.5;301;06:45;304;05:03;BERÇO DPW 4;DPW - CGNC;CGNC;BERÇO DPW 4;301;09:20;301;10:50;301;10:50;304;00:20;304;13:40;304;14:50
S014;5253;30.0;179.97;6.1;0;0;0;301;01:00;192.83;35.08;0.0;227.92;0.25;0.0;0.25;45.666666666666664;310;20:20;312;21:40;BERÇO TEAG;TEAG;GSA - E;BERÇO TEAG;310;12:55;310;14:00;310;14:00;312;11:40;312;11:55;312;12:40
S014;5254;45.0;299.9;11.65;0;0;0;301;03:28;4.5;0.0;1.25;5.75;6.25;0.0;6.25;20.25;301;05:00;302;02:43;BERÇO BTP 3;BTP;CGC;BERÇO BTP 3;301;09:15;301;10:40;301;10:40;302;06:55;302;13:10;302;14:55
S014;5255;36.05;228.96;11.56;0;0;0;301;04:30;97.17;125.5;0.0;222.67;7.58;0.0;7.58;38.583333333333336;301;05:05;303;00:15;BERÇO ARM 16/17;ELEVACOES;GSA - E;BERÇO ARM 19;310;11:10;310;12:30;310;12:30;312;03:05;312;10:40;312;11:40
S014;5256;24.0;189.98;9.3;0;0;0;301;05:00;18.0;26.0;0.0;44.0;0.0;0.25;0.25;152.33333333333334;301;05:30;307;16:15;BERÇO ARM 33;OUTROS_MACUCO;CGNC;BERÇO ARM 33;303;01:00;303;01:50;303;01:50;309;10:10;309;10:25;309;11:35
S014;5257;32.28;199.98;10.26;0;0;0;301;08:00;257.5;0.33;11.17;269.0;0.0;0.0;0.0;142.66666666666666;313;12:12;319;15:54;BERÇO TIPLAM 1;TIPLAM - GSM - I;GSM - I;BERÇO TIPLAM 4;312;13:00;312;14:55;312;14:55;318;13:35;318;13:35;318;16:00
S014;5258;48.0;299.87;11.25;0;0;0;301;08:00;73.92;0.08;0.0;74.0;0.0;0.08;0.08;16.666666666666668;305;07:40;306;18:55;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;304;10:00;304;11:45;304;11:45;305;04:25;305;04:30;305;05:55
S014;5259;32.0;243.0;10.3;0;0;0;301;10:36;13.33;0.0;0.08;13.42;0.17;1.0;1.17;23.5;301;18:59;302;20:37;BERÇO DPW 1;DPW - CGC;CGC;BERÇO DPW 1;302;00:05;302;01:20;302;01:20;303;00:50;303;02:00;303;03:35
S014;5260;32.0;229.0;6.71;0;0;0;301;11:48;85.83;2.33;0.0;88.17;0.0;1.42;1.42;55.25;306;15:55;309;02:05;BERÇO ARM 37;XXXIX;GSA - E;BERÇO ARM 37;305;04:00;305;05:00;305;05:00;307;12:15;307;13:40;307;14:20
S014;5261;28.0;179.99;9.0;0;0;0;301;16:00;8.0;0.0;8.42;16.42;4.92;1.83;6.75;43.0;302;00:30;304;14:35;BERÇO IB BC;AGEO_TERMINAIS;GL;BERÇO IB SP;302;08:25;302;09:45;302;09:45;304;04:45;304;11:30;304;13:10
S014;5262;32.31;199.9;10.2;0;0;0;301;18:00;30.58;45.25;0.0;75.83;0.0;0.0;0.0;194.33333333333334;301;18:45;310;01:05;BERÇO ARM 35P1;OUTROS_MACUCO;CGNC;BERÇO ARM 29;304;21:50;304;22:45;304;22:45;313;01:05;313;01:05;313;02:20
S014;5263;32.25;294.1;11.5;0;0;0;301;23:30;0.5;0.0;0.0;0.5;0.0;0.0;0.0;8.916666666666666;302;07:19;302;18:45;BERÇO BTP 3;BTP;CGC;BERÇO BTP 1;302;00:00;302;01:25;302;01:25;302;10:20;302;10:20;302;12:05
S014;5264;32.0;186.07;8.4;0;0;0;302;00:29;0.0;0.0;4.17;4.17;5.67;2.0;7.67;29.333333333333332;302;01:40;304;15:17;BERÇO IB OE;AGEO_TERMINAIS;GL;BERÇO IB BC;302;04:40;302;06:00;302;06:00;303;11:20;303;19:00;303;20:40
S014;5265;28.36;189.94;6.4;0;0;0;302;00:30;8.33;36.17;0.0;44.5;0.0;0.0;0.0;55.833333333333336;302;19:00;305;10:00;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;303;21:00;303;23:25;303;23:25;306;07:15;306;07:15;306;09:10
S014;5266;32.0;199.98;6.8;0;0;0;302;01:06;431.42;7.92;0.0;439.33;0.0;1.33;1.33;34.25;321;22:15;323;14:20;BERÇO ARM 38;TES;GSA - E;BERÇO ARM 38;320;08:30;320;09:30;320;09:30;321;19:45;321;21:05;321;21:45
S014;5267;38.0;229.0;7.15;0;0;0;302;03:00;234.67;18.08;12.17;264.92;7.08;0.33;7.42;71.66666666666667;312;04:10;315;06:10;BERÇO ARM 20/21;COPESUCAR;GSA - E;BERÇO ARM 20/21;313;03:55;313;05:15;313;05:15;316;04:55;316;12:20;316;13:20
S014;5268;48.0;299.9;13.2;0;0;0;302;03:30;0.67;0.92;0.0;1.58;0.08;0.0;0.08;23.666666666666668;302;06:58;303;09:44;BERÇO TECON 3;SANTOSBR;CGC;BERÇO TECON 1.2;302;05:05;302;05:55;302;05:55;303;05:35;303;05:40;303;06:50
S014;5269;51.0;336.0;11.2;0;0;0;302;05:14;0.0;0.0;0.0;0.0;1.58;0.0;1.58;43.0;302;06:32;304;15:50;BERÇO TECON 2;SANTOSBR;CGC;BERÇO TECON 2;302;05:15;302;06:05;302;06:05;304;01:05;304;02:40;304;03:50
S014;5270;38.0;333.33;8.6;0;1;0;302;06:48;0.17;0.0;0.58;0.75;0.0;0.0;0.0;10.416666666666666;302;07:40;302;18:05;BERÇO ARM 31/32;CONCAIS;PASSAGEIROS;BERÇO OUT 1;302;07:35;302;08:50;302;08:50;302;19:15;302;19:15;302;20:10
S014;5271;46.0;299.9;12.5;0;0;0;302;07:30;6.83;7.92;0.0;14.75;7.58;0.58;8.17;27.0;302;16:25;304;06:25;BERÇO BTP 1;BTP;CGC;BERÇO BTP 1;302;22:15;302;23:40;302;23:40;304;02:40;304;10:50;304;12:35
S014;5272;27.0;165.2;8.0;0;0;0;302;09:00;0.0;0.0;0.0;0.0;3.5;1.83;5.33;27.833333333333332;302;10:54;304;03:30;BERÇO DOW;DOW;GL;BERÇO DOW;302;09:00;302;09:40;302;09:40;303;13:30;303;18:50;303;19:50
S014;5273;30.05;180.0;6.15;0;0;0;302;10:30;66.5;72.75;0.0;139.25;0.0;1.92;1.92;21.583333333333332;305;15:33;306;16:45;BERÇO TIPLAM 2;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 3;308;05:45;308;08:10;308;08:10;309;05:45;309;07:40;309;09:35
S014;5274;48.0;300.0;12.7;0;0;0;302;12:00;0.0;0.17;0.0;0.17;2.0;1.25;3.25;25.583333333333332;302;15:39;305;03:48;BERÇO BTP 2;BTP;CGC;BERÇO BTP 3;302;12:10;302;13:35;302;13:35;303;15:10;303;18:25;303;20:10
S014;5275;32.23;183.15;11.6;0;0;0;302;13:30;0.0;0.0;1.5;1.5;0.0;4.67;4.67;81.75;302;16:15;306;11:30;BERÇO Ageo I;AGEO_TERMINAIS;GL;BERÇO IB OE;302;15:00;302;16:20;302;16:20;306;02:05;306;06:45;306;08:25
S014;5276;37.0;209.99;7.6;0;0;0;302;13:35;58.42;0.0;0.17;58.58;0.0;1.17;1.17;52.416666666666664;306;16:10;308;23:50;BERÇO ARM 39;ADM;GSA - E;BERÇO ARM 39;305;00:10;305;01:10;305;01:10;307;05:35;307;06:45;307;07:25
S014;5277;40.0;304.14;11.1;0;0;0;302;13:42;0.0;0.0;1.33;1.33;0.17;0.0;0.17;13.833333333333334;303;07:43;304;04:57;BERÇO DPW 2;DPW - CGC;CGC;BERÇO DPW 2;302;15:05;302;16:20;302;16:20;303;06:10;303;06:20;303;07:55
S014;5278;32.0;204.85;7.4;0;0;0;302;15:00;0.0;0.25;0.0;0.25;0.0;0.08;0.08;77.16666666666667;302;15:10;305;22:14;BERÇO CUTRALE;CUTRALE - GSA - E;GSA - E;BERÇO CUTRALE;302;15:15;302;16:15;302;16:15;305;21:25;305;21:30;305;22:10
S014;5279;44.0;299.95;12.4;0;0;0;302;16:00;0.0;0.0;0.0;0.0;0.0;1.75;1.75;28.25;303;00:10;304;10:56;BERÇO TECON 1.2;SANTOSBR;CGC;BERÇO TECON 3;302;16:00;302;16:50;302;16:50;303;21:05;303;22:50;304;00:00
S014;5280;32.3;225.0;7.3;0;0;0;302;16:00;104.0;1.17;0.0;105.17;0.0;2.17;2.17;72.33333333333333;308;14:30;311;17:40;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;307;01:10;307;03:35;307;03:35;310;03:55;310;06:05;310;08:00
S014;5281;32.0;225.0;9.5;0;0;0;302;17:00;103.0;4.25;0.0;107.25;3.92;0.0;3.92;47.5;308;23:39;311;10:07;BERÇO DPW 3;DPW - CGNC;CGNC;BERÇO DPW 3;307;04:15;307;05:45;307;05:45;309;05:15;309;09:10;309;10:20
S014;5282;32.0;225.0;8.5;0;0;0;302;17:00;124.42;0.0;355.25;479.67;0.0;1.25;1.25;18.25;302;18:05;303;14:40;BERÇO ARM 34;ELDORADO;CGNC;BERÇO ARM 31;322;16:40;322;17:50;322;17:50;323;12:05;323;13:20;323;14:10
S014;5283;32.0;204.85;8.0;0;0;0;302;18:00;45.25;182.42;21.17;248.83;0.0;0.0;0.0;90.75;303;00:18;306;23:12;BERÇO ARM 29;CITROSUCO;GL;BERÇO ARM 29;313;02:50;313;04:05;313;04:05;316;22:50;316;22:50;316;23:45
S014;5284;32.31;189.99;6.33;0;0;0;302;18:00;54.0;7.92;0.0;61.92;0.0;0.0;0.0;36.75;306;10:48;308;02:24;BERÇO TIPLAM 3;TIPLAM - GSA - E;GSA - E;BERÇO TIPLAM 2;305;07:55;305;10:20;305;10:20;306;23:05;306;23:05;307;01:00
